,T0.00h,T0.50h,T1.00h,T1.50h,T2.00h,T2.50h,T3.00h,T3.50h,T4.00h,T4.50h,T5.00h,T5.50h,T6.00h,T6.50h,T7.00h,T7.50h,T8.00h,T8.50h,T9.00h,T9.50h,T10.00h,T10.50h,T11.00h,T11.50h,T12.00h,T12.50h,T13.00h,T13.50h,T14.00h,T14.50h,T15.00h,T15.50h,T16.00h,T16.50h,T17.00h,T17.50h,T18.00h,T18.50h,T19.00h,T19.50h,T20.00h,T20.50h,T21.00h,T21.50h,T22.00h,T22.50h,T23.00h,T23.50h,T24.00h,T25.00h,T26.00h,T27.00h,T28.00h,T29.00h,T30.00h,T31.00h,T32.00h,T33.00h,T34.00h,T35.00h,T36.00h,T37.00h,T38.00h,T39.00h,T40.00h,T41.00h,T42.00h,T43.00h,T44.00h,T45.00h,T46.00h,T47.00h,T48.00h,T49.50h,T51.00h,T52.50h,T54.00h,T55.50h,T57.00h,T58.50h,T60.00h,T61.50h,T63.00h,T64.50h,T66.00h,T67.50h,T69.00h,T70.50h,T72.00h,T74.00h,T76.00h,T78.00h,T80.00h,T82.00h,T84.00h,T86.00h,T88.00h,T90.00h,T92.00h,T94.00h,T96.00h,T98.00h,T100.00h
PRO_MISC008,87.51197881885116,105.59342807184007,101.37763743052133,101.88470732563381,103.59690443265532,106.17435595006025,92.99743864138193,107.33106359148208,99.13508073118189,84.2294626373048,1413.559152988869,1540.456093732463,1130.677253700451,1506.0455675884268,1342.275762400987,1490.1839705494876,1365.6647713639047,1460.9620147981755,1831.5331883608478,1618.290197623563,1386.7171353704282,1476.3218361539427,1510.7131541949768,2008.423093472578,1803.587644872215,1510.725929727522,1353.7198938906008,2087.1759859215845,1435.4443198005185,1704.639542468049,1634.8351850412437,1086.9035591640427,1977.5122208508935,1951.7794840379702,1668.3512937208066,1335.0521228923053,1183.3870911850033,1596.1253661862715,1542.7319600653275,1465.088073935236,1307.482681095005,1833.4324565912602,1906.2819996882868,1257.589970546136,1521.6318867886089,1488.5103020590445,2018.9890718046283,2034.3478661489282,1625.9188900759295,1661.2971149678224,1508.027531848579,2038.787791168027,1806.3362503010655,1642.822040498925,1383.2255013076556,1514.396332095015,1515.3209067800221,1511.7781434582012,1633.6482199843963,1216.519564101825,1710.4653962339758,1739.4648771667307,1478.0127820003352,1620.443457414228,1225.7433992964768,1256.0303347425083,2489.5131299312848,2563.507978585196,2205.8678603253443,1719.8108972884743,1722.203385979233,3904.2363763758563,3904.312231876923,2152.717265085641,4158.5525671794785,2857.2801489395074,3173.8512186113444,3370.0397477597844,3586.7050761447067,4619.92449421213,4374.4712782276465,3949.4346920378025,4789.054765326589,4596.387073274397,3981.129817269191,5966.615534463731,5968.645034499952,5719.460053475707,4054.4236640799713,4173.762506315768,5267.318487720458,6674.390981210836,5633.331119250233,3767.072685442995,8746.903979319337,6116.113241176247,4407.358561603937,7330.9694022713,5553.794906303767,6909.99942108039,5128.0242756935395,6396.916279769955,4843.136182887582
PRO_MISC009,109.01080193851351,93.96141299450828,107.38424431058355,106.25108469877587,87.24744516871026,103.77304178896736,95.68698095724524,2860.6001690573607,4019.9614371548228,3692.839005124375,3488.4542713342335,2721.324523838554,3493.2177508021896,4542.633362816542,2764.1342074074782,4154.934245264234,3267.8172413492193,3870.7682157151185,3487.6215630453075,4550.844577332602,3403.356709968136,3540.179536753773,4302.670839369071,2975.322801894985,3470.550406500515,4321.697988317082,3954.9383630141056,4314.484279188985,4454.290015650846,3752.9495760771147,3054.9776994110557,2769.0830207893537,3671.2559168374073,4154.184845760706,3650.548481631737,4089.61639229187,4244.454164777173,3950.651540531773,3921.747952603239,4024.591254063748,4691.483388738034,3093.6239805538867,3874.3638256189556,2367.20742813791,2701.9175034048317,3146.148440597599,3765.22717266135,3078.3923962842864,4348.06124307431,4404.330523737208,2955.8559273904307,3866.454305886833,3730.1872924738113,3994.4079173488412,3982.5734319742805,3702.419113161025,4156.973305514244,4153.750114172062,4071.167610391502,4488.117877059098,5340.227622567698,3195.736071565543,3605.8930240033596,3661.053959360056,3156.1084762849114,3333.180558685863,3086.2725827760905,4150.273085799907,2739.7072204064516,3978.8265379731583,3769.4619452334855,3522.8246650580227,2869.658919745071,3083.4754094542523,3475.7380692513434,4558.692317656623,4219.4274726133835,3646.995832956179,3067.480812442384,4443.223930851704,2918.648233038391,2204.9457918601356,3237.106198756104,3370.814413519011,4753.528343930075,3301.956404341541,4206.147449561454,3302.8067349085786,4131.420118011965,2477.54069782482,4091.7806596998794,3357.7425105287343,3726.0599402713574,3237.1610985211746,2910.7250388959565,3739.8525984538455,3535.6307089370384,2314.6412369319173,3069.5192029290542,3287.433062441695,2552.5835994829304,3535.8696549299193,2697.1846303307525
PRO_MISC010,104.77438624312396,100.00308710107714,84.07748997017394,102.94360423336705,73.53616787976219,82.57071852211205,101.17933711705412,2904.3408898300213,3518.98269858845,3162.6089078122977,2498.6885783166163,2832.9101523811128,1929.407515981927,3122.7477342950483,3031.0673414151292,4166.693218344044,2606.224202585598,3292.186963236344,4297.191091916116,2935.564851032337,2433.078806631503,2610.611830566401,3307.4608005584814,3075.5658719356265,2156.094308881607,3253.633934304801,3050.2703302438167,4779.584461394406,3987.5005058534894,3293.4720464885613,2152.1735373235333,3117.7263974112,2984.168527927735,2086.6890236103163,1646.08354657904,3163.190554230762,2659.560997633873,3039.327745213445,3267.4864261609846,4021.311967397576,2771.095202992626,2167.1332918786266,2652.704490988739,3582.312063710349,2205.6090121397538,2882.584355668576,2840.800063037677,3641.7925441758034,2426.918056613921,2551.68218763263,3270.177027254294,4416.056480196419,2843.9635036564264,2773.677617227641,2490.326006105828,3150.70034045377,2948.5660727650707,2813.8090134156837,2651.107067931567,2639.322044603126,3795.249366036826,2058.3524287898076,3120.6096558825257,3274.6786723456,4037.3075843273186,4770.5110233149835,4687.815240091949,5762.624478678681,4163.699304859302,6264.416345148444,7682.940115825487,7067.516969562239,4520.4651254686005,7014.127327148349,8226.43673284985,7289.986511223741,9099.999248232452,8004.846655432873,6653.4348985739025,8231.358794157726,7996.6726683891075,8641.802925457925,9235.65000584123,11357.751401338426,11469.020430347,7615.933854053354,12419.19436121225,13438.834594531603,11802.985829627887,13341.294432649505,11388.187252529759,7918.3698861750045,10670.878702268854,8114.8209034519605,6734.857185516855,11596.494606343034,12395.153837248397,13578.517138629335,7261.734069630445,6402.759223372717,14126.976899819738,9426.224329945375,9358.654865427967
PRO_MISC011,97.90835294343985,95.84679371274345,89.53355070223957,109.52222914466773,94.11981078169998,111.5166143939881,100.6018307631297,2272.7899875764474,2428.4493364140335,2846.4860149381184,1782.0951018723324,2539.962294803854,2547.1244165289513,1797.2977194643101,2508.3903412988434,2728.451559432305,2251.8402014317617,3102.4314744388325,2861.9595478411634,3115.8362452980605,2453.1523103736913,2246.2602495687033,2740.6485692555984,2163.1283141621598,2035.4568283956726,2090.653277250791,2415.7916320475338,2910.7010395534285,3115.425751784408,2373.6021019904797,2452.454751765308,2888.9783069588484,2378.3608148096955,2454.4484407625546,1803.4548282239505,3357.2388293204353,2484.6824884544444,2204.1609748320484,3266.2474006665034,2978.088623511552,2659.797461604264,1625.7713997867681,2590.404527558638,1887.9370386494984,2774.673288977371,2092.1659454401456,3810.638791975665,2086.2586775971645,3310.6582553414664,2707.674026676813,2379.835160748609,2760.856706323703,2662.537042750145,2088.2359201942504,2659.086492273219,2508.224256199083,3015.623418147872,2957.2148640168894,2195.6072379804154,2202.750195285982,2658.0847664981234,2143.5320839935475,3241.1916192100102,2863.681228739943,2598.805141951769,3231.9497802340265,2061.5985923856697,1512.3598299082196,3222.9680460893906,2094.496433681974,1838.2680853219504,2270.3149041677793,1970.000239225945,2452.8532550204914,2204.0716929876116,2825.341787778228,3038.773294429327,2517.082889238644,2128.3391767684584,2848.305163264505,2562.825188674412,2833.7418439642647,2315.543897179732,2984.088826094717,3017.074539364067,2205.834392959594,1776.3016052907003,2491.2647636108018,3110.5151018699926,1915.9792614206738,2318.169615189664,2416.143655077563,1685.6210945720916,1964.5156546665862,2112.385187821007,2693.2859515303535,2614.706005420575,2774.8375112734225,1821.4897704378309,2765.7394956295016,2637.255709420235,2245.742979453454,1804.668517006149
PRO_MISC012,86.8584366496209,118.21948904793615,103.29768909071237,98.0001769568533,104.39419713113378,111.58942994882169,108.17290261818518,2103.514496978434,1989.2636142705176,1788.4467440571043,1226.682447555794,2060.5984367787946,1343.5302779129277,1591.1774438296204,1665.2619583966136,1444.3816436490663,2357.285151416199,2078.129130866924,1675.9932335076123,1074.8061492046713,1745.8871511579487,1086.3573032698655,2306.6024200750653,1849.3345357016801,1296.394083026854,1705.4778865952053,1598.9746960204284,1612.129945385288,1412.6055208485163,1725.5743074121974,2134.9518027532413,2087.597874192499,2392.8878159133556,1415.930452930999,1570.6304641724184,1470.9303463979502,1608.2133807115679,1217.773387654182,1754.137618050962,1778.3828851188912,1854.1731225278259,2024.204857261352,1864.5437955970676,2481.5968027690305,1722.1595349292295,1730.349687882618,1979.8602972666995,1619.2216595945006,1713.7790057633567,2019.3673775422467,2312.3664313878385,1798.6219608891925,1860.2700666579383,1692.7835768025757,1436.7932235461692,1392.1712948468978,2404.378825898484,1731.5321148975154,1279.51395680911,2124.8447592123443,2100.020368705892,1841.1574677428607,1502.765528582182,2024.7547629099527,1858.4133974357276,1543.921771098998,1858.558796317055,1429.1617765084588,1527.9814353630172,1327.7262748214202,1840.5328275773102,2303.786185235493,1534.8167012671672,2025.5259999212897,1673.4047230441183,1429.079109954154,2281.4515368123175,1734.1490646309812,2046.4548163574605,1852.7249848692047,2045.1469396842979,1503.287155471203,1508.2931030816528,2342.1763287504173,1666.6382838767017,2101.0302316134694,2099.832302851323,1996.5501617396312,1777.3352532507956,2317.8285354545533,2084.0832393134688,1694.301303955266,1677.189171537194,1828.3451462178652,2426.860675899083,1898.120535845508,1942.512900578485,1608.532133659274,1726.9957919706035,1873.1149043899716,1619.2221784022126,1872.4158069638013,2232.2085185246888
PRO_MISC013,108.8074948626112,108.64469314352772,100.56615862164358,101.82546060722733,89.90315978198473,92.4705316086177,112.65344986575217,90.65537916634408,86.0677935997923,107.76906863406668,107.0018820199212,102.04035196223514,4398.524166714175,4110.253524163628,4797.012952674695,4264.200771444367,3210.6438606904017,4376.345109171934,4727.285758155474,3523.9938278868135,5060.054059804461,6641.197798115533,5503.34991747364,4749.028420978399,5334.968087694181,3683.923029577868,4952.376763381104,4700.637975906139,5291.458809059911,4091.538639148089,4509.972295435533,5133.206421767144,3191.8298522303926,3987.957505143302,4277.848973188576,6226.374509265885,6035.273454199892,3198.1774242178644,7885.383724065606,4744.358442203117,7300.86058012714,4788.43287940774,6282.0315339927465,5917.3115479149255,6675.618375261499,7422.515900025577,7496.602092944421,6362.079167682436,6348.597175395522,5992.0973806346665,7495.2920388757175,8085.697189560858,9453.897653515933,7352.598264956904,6145.715878657103,10641.939743546272,8266.81122849643,7332.624617605709,8294.178032078778,8629.263232400148,8586.385789219532,9448.669955911548,7046.512241089327,9481.006777999472,8941.984108805353,9735.706650833918,15628.839754400817,9776.672574914048,11004.866029588682,10752.028117574768,12994.287880024975,16913.216833656737,11844.765645076961,10475.48298395346,13591.121954403843,12365.346120699438,12635.91106562617,9342.307568548698,14958.299336841024,12313.11598012404,12921.832196056743,12050.09663803738,11695.528742439676,9341.560065416645,10558.0810113729,8220.885327262724,12276.615439699688,11091.23237087128,8838.714915611528,5581.245929297694,8660.332834633735,6350.772942970315,5608.619513874804,7949.698375581813,6295.523837411985,7427.621027186689,6272.589651946369,4987.961643791327,4377.346101960503,4608.5910126923545,3522.5088923148064,4802.341497777345,3693.8873497320383
PRO_MISC014,82.0806863945164,98.89186169619246,116.29222914886374,91.1369343570686,97.06713391243056,5598.434823047437,4404.8691237446255,3001.0283126999534,3570.771275807756,3840.0042034829603,3359.8527476368527,3610.854571380217,4050.8453041403045,2504.165363954227,3596.8602914245957,4644.166517878766,4368.0221574179905,3909.819264007294,5730.43024623877,4484.636976567211,4351.021666183198,3672.5780550297627,3588.970095232062,4752.056387333475,4653.289263289884,5158.989867286936,5308.697945646312,4310.2209704251345,5590.365124188448,4091.9742113757998,4319.266978859291,4711.8916082691785,4956.078922121614,5511.217730419886,4416.735431124206,5576.638509062768,6430.102791940633,5092.568206871082,3181.5145810368244,5770.41674804681,7533.951034588524,7403.383871808563,5368.828407381662,6891.7146493968585,5200.917448130587,6915.748767918342,6591.435864774251,5537.569337240559,6947.859542710335,9253.555307837878,7433.64934697388,9220.581094800908,7177.615158775438,8307.944951309088,8318.051555144324,6723.530077325719,9264.213564477863,12794.718713814587,12364.85578412832,9522.135517958408,10188.05264527706,14143.582874624875,10756.784345338789,11121.123820180957,14002.991678327324,8767.82248015494,11037.319404362715,12193.700949763375,9885.348229354964,12738.998702811274,14406.242510482842,12228.723456278445,11181.989737317217,11566.580491397817,14172.805936964493,14085.423918479371,13089.964639299515,9564.889800101553,11944.208800610944,10742.028031424314,13160.300331792823,8589.594283120714,6375.768829525325,9453.200248143878,8810.447043584642,7097.238131372848,5128.920489135116,4445.995037177146,3697.525328648332,6590.107802635727,5826.74630705617,4634.932235291182,4699.418717309828,5981.807427237605,5167.988172055367,6363.193344294416,3508.97538220732,3682.136221027863,4669.439265113692,5496.0754884580165,4034.2237047542462,4034.283780791968,4141.277163570887
PRO_MISC015,74.71296967935612,89.48565499275368,112.03227101958812,108.73074760745283,93.40837790763095,98.89105370645382,127.53239514148422,116.13397270843187,73.34374154580044,96.00333990852516,1250.1760789315447,1683.4460237598596,2009.421403652126,1311.1336514302313,1826.8814359887285,1871.3212202607926,2037.462576760094,1139.1484487521516,1490.4761227896329,2063.4359471814655,1245.8877910698377,1735.7455070753451,1091.3677779082868,2127.389895056345,2246.352069147265,1782.0074418159122,1526.1596114628232,1506.004038127059,2121.023116569563,2039.885747856815,1160.5436383401711,1358.6043872624778,1179.598224860291,2462.0062013817555,1814.7891311047974,1552.4369207348857,1426.6204971874956,1313.7365556623663,1632.5162402619508,1730.3026352990298,1254.7680974366347,1230.7130260437993,1795.6976373897937,1225.11753592111,1447.1686817519615,1954.44379626631,1519.8937325630804,1696.9564252414584,1909.219470901438,1863.859515180754,1427.5748393836257,1897.358260762515,1383.584715666739,1822.1834106718456,1681.361272531379,1560.3348952224655,2124.6114309097848,1939.6909189272526,1432.828574697347,1623.161092744889,1692.1933528930535,1462.756206260036,2038.5889374166334,1682.4731524048261,1634.3225769039695,1735.1578131643312,2146.1522575648023,1933.8943933291241,2337.252061124878,2134.790290464219,2638.6974243089862,3365.5485472798396,3751.3841509502963,3893.7220168830336,2941.37631410985,2801.9173331017532,5027.086151319593,4041.530278541872,3350.740666441891,3481.043425614312,2688.7108653770983,4240.268352722855,3828.709629315869,4888.712362374463,4144.209215385358,5053.706297532722,4391.6636088718615,4462.32135307413,6905.61650559604,5384.51027575613,7345.236982643758,5645.29203513132,6549.091667008443,5697.150430183284,4894.804378297998,5630.604884504651,5061.49688766441,5607.318471080918,5673.297066065351,7673.469549037823,6237.198398832524,5405.247415994313,4859.860299785727
PRO_MISC016,132.1778555080236,104.34303373905203,93.25784822890047,104.08025076801066,91.57810756759532,100.9403795219609,90.50236733902966,3923.8297877375876,5076.530188635932,5514.302628855211,5875.924236059728,3576.5843747038725,7422.528060293171,6120.4302056727975,4391.173925987626,4445.223838590569,3952.134387153443,3825.1199858989444,4745.382042137591,5281.498201613462,5664.278856097466,5761.716072053822,5255.531829294642,5748.1250792288565,5551.563009313792,5746.750615881587,6660.218083903262,7061.07626752741,6155.420484222376,5435.969917656347,7365.159834045869,5641.883748721463,3930.8023710991656,4086.4788676528483,5887.326394100803,7520.674818374985,6156.378144620308,4301.021196718075,6600.515351414987,9115.191709261786,7713.732376927068,6257.822010709336,6372.000225328635,6701.615454882894,9009.673430879278,8272.308987783075,6445.392765154082,9185.516736078262,6353.002379368582,7575.150278478536,8828.435495592728,9131.018730141821,8006.767620999796,8625.406001142283,9180.827033832813,6231.637214787488,9721.90962643324,9177.384374897594,9903.69760826514,14820.845989557238,11950.972345344868,13027.772979791342,13227.48282300543,11618.281870073666,13620.28911791304,8494.058764610627,13870.45952967349,13236.665349470502,12958.662274262748,14392.506862755057,15984.844640808195,12784.015221601889,8048.119941555342,16071.394228707393,13930.192681684463,12741.328627290435,12976.001787822657,12432.65400923784,12854.79076848902,9738.881985988497,12519.906277108472,12491.398025924904,9115.488530179795,7711.976709066859,9204.240083650904,9406.702888825275,10538.400083258271,6205.500962741823,8156.948548072731,7231.950346240323,5912.1408732518275,7003.471641378776,5842.150602799955,4210.351209709112,3481.0311552013686,5472.847530158873,5026.2344401576975,5504.9804971482035,5275.488118973505,4641.693687807875,3880.5028826936764,6132.875285063062,4891.415085803495
PRO_MISC017,83.63399024327352,110.7118914315723,113.24152737894428,114.09451687145666,93.00925827999981,94.8218973093431,5284.990572496663,2896.9240759360773,5977.067973249376,7436.9551432167455,5644.399195355869,6706.2894250551035,5824.305483170289,4490.5488996257345,5068.948083421517,5861.304186881558,6579.028678734194,6898.032067786644,4035.089518062083,4225.780096499014,5242.9472195391845,6727.387822072576,4374.619834859834,5738.1157824360125,5662.910010047703,3978.8121255445785,4038.7720023950883,4874.605541895932,4832.291157480149,5991.25557565207,5822.669881523941,4155.779989226635,4318.751961562329,3553.8344373288573,3819.4546262233393,5507.751509123434,3111.5224746298786,3577.438553558361,3161.2009436492954,4111.547999945028,5497.227778561079,3951.7495605422964,4291.848750577186,3355.4024470369804,2660.4093574064113,3983.835053802717,3620.776935052202,2507.4374579040878,4378.319664251729,3809.0817024956323,4076.6272121836296,3974.663994943795,3934.243848750309,3201.3957221268392,3177.83858065216,4544.275296928321,4164.2867692743175,4201.612608135983,3190.838541367475,3710.039181928764,3115.414083161529,2967.549578374883,3005.2437612603526,2671.3144671667797,3329.3795701300537,3514.756776633912,2968.163204587321,2988.2496283314304,2667.060017364051,2454.27133582051,2160.495611801161,2136.751991509141,2836.262992229237,2584.6721082478507,2195.445698857759,2853.711752316561,2616.0632923538246,1739.3889674548332,2360.974025803662,2161.0628056909463,1569.2484824448954,2327.9434859186267,1794.832177534535,1616.4902593494992,1933.6420071049358,1713.3116838876351,1630.8018670173476,1844.7689164281396,2369.2654683406295,2062.6297491457553,2218.4918977608368,2280.183572231507,1955.0618053780545,2017.5803879540354,2122.21804932566,1946.375851422979,1736.360880020215,1716.240563452194,2344.859048441355,1392.0945924191765,1656.492019222063,1480.0108704401441,1157.3414172720209
PRO_MISC018,95.31355275121585,95.12645280904697,102.37244313386125,90.11109499734935,111.25888050642384,85.44769733325279,111.9368449090295,104.05605972398997,104.05243422652985,10554.560354675754,11164.903592728962,13489.759231808417,11126.717856802006,11005.393240781259,8301.55208734732,12218.255456918505,14905.734914767378,10108.784106768437,9788.470456350009,7404.145751950625,10291.356638613654,5265.315831724488,8641.453868388693,12357.893544372731,7819.613632757865,9995.720089428387,9196.700983976973,7349.607505393174,6470.561902604044,7868.783441011782,9290.731940271684,6234.533474586634,5499.598972434198,6301.208886405396,8962.519275216979,8607.384199441438,6432.184063490104,7872.738257647584,7557.356187160627,7150.457563405126,6112.924259809807,9195.72972726929,6660.073152998441,8942.019518831921,8827.369648537753,9895.184978820378,8073.521882364585,7074.5816507406025,5311.881558660232,7671.640509467946,5669.727548729319,7122.576863614829,8233.137053228364,6295.8388088155025,6833.164072367986,5370.389648811821,7680.577696925519,4664.1665796916395,5492.863200451422,4806.226908086157,8391.361778351722,6924.468572633889,4733.008922337898,4508.818383994196,5031.647431735686,6556.8748001194945,5228.192266969132,7071.15032434675,4010.1963003488245,5482.0823324947405,4000.207473436649,4660.758462881341,4756.338651000157,4843.074181093022,5115.590175302087,3587.0893841947914,4090.127582718099,4657.698987625186,4621.783968958813,2870.213593565356,2453.5649293362294,4483.8300936729565,4997.536236692748,2735.152158904119,2820.9015775930216,3737.570249284548,3272.076190577756,2793.551359675738,2557.723798446255,3318.6398631035386,4638.485301385801,3255.749230046223,4290.6058794569435,2667.951866808497,2839.705378957814,3280.3915804397207,3193.7715558595046,3526.1375729050483,3854.2518664545164,2921.4172645677213,2575.3467040960522,3984.5495975556005,3327.3066351049642
PRO_MISC019,91.37260847554131,96.43399704154596,92.13590807667497,82.90170417408169,99.28421055985478,74.28653073168655,120.78751457880534,2678.3216391697297,2844.4601665085875,1040.679597018447,2039.16154874014,2030.5142868054431,3167.168453829005,2553.913312831436,1678.5005100780945,2456.3447571606416,1597.7728168129474,2213.9917560771673,2230.455089813703,2862.7198365501586,3039.6559602152347,2236.6733331411833,2382.55051422247,2283.8330747373216,2646.4703359451423,2100.2267943533775,1967.7910576664167,2760.2092135066564,2629.2082895602703,2313.947450679295,2214.6897827029547,3012.565852590001,2355.92760119044,2532.65880806887,3423.9051291817627,2499.4318521657806,2646.818688318208,2327.6234547701342,2680.8756002345685,1536.9184898256376,1989.8238542479035,2188.9590967487266,2496.3118945499073,1692.0562373371831,2540.6588005384683,2005.6829860028076,2368.5420567762376,2891.968583354265,2899.7840958877814,1669.1848387296147,2431.496471414536,2473.1157681449704,1488.7539804830922,2672.26696039754,1763.4246035126614,1823.476606923491,2950.913489158597,2351.9929766328514,1537.8425043630366,2108.361694457021,1883.3898456938045,2881.5799341191096,3079.905821594017,3201.136406655474,3800.5685850832806,3805.6389420446367,5672.302013660663,4933.520266521212,5081.740004989641,5024.759706975581,4363.609738407474,5067.297100302641,4054.759895293249,5551.669594215609,6627.896059018346,5264.689475286031,6672.23613712851,8689.687877579849,6698.765479369048,6463.595339178846,5809.973796187024,6388.300578812446,7155.844792802196,6858.246367225271,10767.006497850674,7648.750366185046,6087.500236357521,6674.051831304175,6615.21262759327,6618.627441579456,6765.378674374047,6619.8303858428335,11457.730393132251,5327.6629529557895,9655.126117372698,7111.886024257716,8845.80419757967,7488.235861204128,7395.495685470027,10143.503140260156,7727.516794725077,13089.865354649164,10079.769111025016
PRO_MISC020,74.9505923526459,89.26183924863177,81.15910885828735,122.75016068597098,90.535858450879,101.68963820899795,84.10474610503613,90.7973753122755,95.76127159561779,7717.492725839514,7414.1829911172745,7269.976295660796,5490.1397872047955,7387.331444882314,8129.28009515146,6490.426280623027,5128.458885202251,7513.358153652747,7858.33546056369,7039.059935401715,6751.465373650721,7990.979588654341,5803.028780547021,5702.396704707671,6779.041609275323,6375.097001152486,6345.224471485477,4211.608581252757,6151.951913418175,6577.782292098834,5891.216374298082,6744.810473229955,6512.5288991507205,5315.202368179123,6766.205372150643,5320.197985691208,5760.188786093627,5485.832264974695,5630.448742708444,6516.8585498119455,3314.3677291245654,5300.304508485069,4619.612564184833,5735.900989485166,7230.939716215323,4658.475112469964,5372.646692026599,1855.3852439850089,3845.3748791932576,4895.224946320487,4440.693703766013,4364.113607906912,5365.324331049105,3352.212441221459,4508.45391807545,3317.25822402753,4928.893205778037,5359.893196996279,4363.087577835028,4352.724957078894,4115.713355520524,3007.130261267015,5150.980381159552,3914.1527356980746,2995.0198338319483,4202.686913535958,2921.863297275476,3564.493498571299,3675.4464106664304,2995.194273720753,3682.240523262661,3984.0589190829783,3495.2314661963123,2411.9927897875828,2520.076298014077,2966.809399773252,3939.683783901053,2033.0606242870606,3302.481200967663,2858.7638358618933,2722.5627208155142,3691.6824815620885,2547.4339656294696,3390.5493894134247,2035.0901902817739,2472.3269551458147,2955.1410321152744,2086.469513297661,1893.8310758292318,2701.3307444017832,2656.7097060441984,1819.3566757421174,1455.1289541283086,1949.7069012399968,2603.9013034839313,1483.9338450235584,2256.5198465427407,2688.231349849461,1893.6079785821858,2473.404410632639,1180.685712036115,1722.979285611416,1761.7928608730585
PRO_MISC021,102.82149109408061,112.67361907003406,102.05448846848401,102.43876095514415,105.05454481735535,95.87814416965898,100.57859928348299,84.79384922076493,143.10398976847847,105.39357137783387,91.46814146462363,118.31218231139246,5805.0861409523595,3974.123567402617,3788.1538228413656,6184.512901444264,3274.452120011512,3739.9612847783033,4355.5769788194,5759.726686708491,4968.542736111779,3292.6947300968386,3802.4580650243115,4035.3286886099418,4883.153806545478,4002.3050301581598,3249.7840487245107,4380.868221552928,3353.775357377995,3744.5969458614777,3272.2839182030743,2610.34346333652,5635.474787302904,4882.697125189225,3042.6661781313524,4007.7512051984745,4304.09017197374,4415.662799370373,3420.6183225015766,3035.7789123033017,2971.8606334650485,1738.3762517855173,3407.436108401152,2607.0825549603005,3368.0922276015235,2668.821223663572,3689.9436838322827,1405.7523216296229,3575.146843295944,3110.525110167164,2774.100230245445,3361.726331821747,2809.91485196736,2908.5816314474287,2262.6602413658957,2133.7688774592834,3377.4596445887164,2571.3415351395847,2693.7793719049623,2466.2383807126757,2977.6532081978967,2187.1400991810165,2663.9562644672783,2288.604567460317,2433.3942230569414,2455.859364515989,2055.7609880973764,3038.5227689811372,2050.646832128573,2244.7095531062323,2513.030526275173,1959.704203265758,1044.9546413395858,2181.8635277250823,1678.1576310389369,2361.2080859193693,2107.4709527164314,1729.04505378532,2158.3083036438015,1770.9188405256843,1468.9807402699225,1693.148516284591,1218.4083178357885,1985.1401786101837,1545.9379606484806,1392.3259660914534,1720.9494514249443,1867.5797337222737,1552.887457811371,2487.082772194243,1661.0447197637566,1684.9337964675722,1851.976260124369,1760.652772920032,1393.6800485722179,1187.269596294941,1985.6876111068482,1411.5203872225138,1045.5696133822457,1471.3381820179382,1637.7712972536956,1087.275180855816,1513.129025436094
PRO_MISC022,116.08328202287545,105.84107485485403,107.28312566393474,96.53787442380745,122.77172745568264,3504.0853385353753,5940.246210050896,3974.1213744589704,2610.897336445877,3106.3703215294936,3386.855852511981,3871.5337479949976,3659.0046530036066,3848.5167302645905,5180.405280696865,4599.805786035452,5495.068042959272,4463.88908231507,3470.965725754722,3838.185448651045,4001.9237820011053,3641.064841990007,6424.800262259209,3425.713631984012,5257.33448551242,3579.514759177935,2936.4842736337073,3181.9971511951603,4795.803899184675,3440.446760503689,4581.314644016932,4031.0451261044072,5286.99845098772,2913.1786102704955,4700.017557580513,3512.9861589681705,3944.169827958979,4176.935561086521,3944.2086789533314,4063.080788720375,3884.320656609684,4782.067517353448,4737.820718799556,6416.760679177199,5336.031031443674,3567.049495456892,5167.749397760485,4184.732458543072,6122.40587551071,3520.273373605308,3341.609547753555,4251.783188923543,3614.0535010236013,3648.4703625981056,4858.462895331174,3245.391744920092,4070.1634015471845,3536.931232919294,4446.602118757908,3884.4262056255416,3177.2005068094745,4196.652000718906,3606.0009481571506,3709.58414899388,5692.801193698788,4819.835818024032,4548.880405339893,4441.588123573132,4641.6141389264885,3491.384193213094,4211.862736709714,5130.082644885501,4047.524906187695,4919.3046799681915,4062.2653486091663,4478.011673772138,4879.4904498001115,2753.184124170264,3991.016661586094,5579.786014164169,4064.5333199586767,5124.304654665699,3553.693053215354,4113.724351566725,5246.6965617624455,5492.243036156135,5072.960876702229,4003.58970671345,4980.098085864183,4716.546502532136,4347.0309733006015,4612.202262243597,2928.957492175959,4519.146453731758,4872.811300440834,3144.924185234992,5427.775156057573,3510.6285360226934,3710.460732814965,3208.062023368698,6145.1777425744785,3439.778793827013,4170.264097114736
